AVERAGE_YEAR,COUNTY,ELECTORAL_DIVISION,NUMBER_OF_HERDS,AVERAGE_NUMBER_CATTLE,AVERAGE_CATTLE_BEEF,AVERAGE_CATTLE_DAIRY,AVERAGE_CATTLE_AGE_0_3MTH,AVERAGE_CATTLE_AGE_3_6MTH,AVERAGE_CATTLE_AGE_6_12MTH,AVERAGE_CATTLE_AGE_12_18MTH,AVERAGE_CATTLE_AGE_18_24MTH,AVERAGE_CATTLE_AGE_24_36MTH,AVERAGE_CATTLE_AGE_36MTH_PLUS,,,,,,
2020,GALWAY,BOYOUNAGH,51,2150.75,1921.5,229.25,150.25,156.25,328.25,336.25,274.5,275,630.25,,,,,,
2020,GALWAY,BRACKLAGH,73,3104,2550.5,553.5,247.5,266,491.75,395.75,308,351,1044,,,,,,
2020,GALWAY,BULLAUN,34,806.25,766.75,39.5,61.25,69,141.25,109.25,73.75,80.5,271.25,,,,,,
2020,GALWAY,BUNOWEN,84,723.5,720.25,3.25,73,73.25,80.25,42.75,28,60.75,365.5,,,,,,
2020,GALWAY,CAHERMORE,58,3426.5,2665,761.5,285.25,267,568.5,448.75,340.75,314.75,1201.5,,,,,,
2020,GALWAY,CALTRA,48,1582,1522,60,110.5,121.75,235.25,286.5,252.5,179.75,395.75,,,,,,
2020,GALWAY,CAMUS,52,392.75,392.75,0,43.25,38.75,37,15,18.5,46.25,194,,,,,,
2020,GALWAY,CAPPALUSK,48,2201.5,1985.25,216.25,172,197.5,381.25,345.25,247.5,170,688,,,,,,
2020,GALWAY,CAPPARD,15,327,327,0,21,17.5,40.25,36.75,63.25,68.25,80,,,,,,
2020,GALWAY,CARNMORE,69,3248.25,2207.75,1040.5,216,225.75,501,486.75,401.75,380.5,1036.5,,,,,,
2020,GALWAY,CARROWBROWNE,47,1401.75,1313.75,88,111.5,117.5,203.5,178.5,172,174,444.75,,,,,,
2020,GALWAY,CARROWNAGUR,58,2197.25,1727.5,469.75,159.75,153.75,339.75,322,266.5,249.5,706,,,,,,
2020,GALWAY,CARROWREVAGH,45,2449,2032.5,416.5,135,139.75,342,343,362.25,528.75,598.25,,,,,,
2020,GALWAY,CASTLEBLAKENEY,46,1293.75,1281.75,12,72,83.25,225,250,215,158.5,290,,,,,,
2020,GALWAY,CASTLEBOY,52,2581.25,2201,380.25,226.5,248,483,372,270.5,290.75,690.5,,,,,,
2020,GALWAY,CASTLEFFRENCH,73,2674.25,2206.75,467.5,312.75,305.5,461.75,334.25,228.25,191.75,840,,,,,,
2020,GALWAY,CASTLETAYLOR,28,1094.5,1019.25,75.25,87.25,93.25,160.75,135.5,97.25,142,378.5,,,,,,
2020,GALWAY,CLARE GALWAY,58,2133,1351,782,150,164.5,312,329.5,300,228.25,648.75,,,,,,
2020,GALWAY,CLARE TUAM,86,3088,2912.25,175.75,159.75,179,544.75,594.25,537,381.75,691.5,,,,,,
2020,GALWAY,CLARINBRIDGE,49,2801.75,1305.25,1496.5,222,190.25,370.25,311,324,427.5,956.75,,,,,,
2020,GALWAY,CLEGGAN,33,249.25,249.25,0,26.75,29.25,35.5,17.75,13.5,23.5,103,,,,,,
2020,GALWAY,CLIFDEN,74,624.5,624.25,0.25,56.5,55.5,67.75,48,39.25,43.75,313.75,,,,,,
2020,GALWAY,CLONBERN,62,2997.5,2615.5,382,208.5,236,525.25,451,471.25,467.75,637.75,,,,,,
2020,GALWAY,CLONBROCK,83,2765.75,2517.25,248.5,214.75,239,438.75,376.25,283.25,267.25,946.5,,,,,,
2020,GALWAY,CLONFERT,64,3920.25,3412.25,508,186.25,207.75,767,850,608.5,492.5,808.25,,,,,,
2020,GALWAY,CLONKEEN (Glenamaddy),51,2418.75,1828,590.75,174,198.5,469.75,433,340.5,218.25,584.75,,,,,,
2020,GALWAY,CLONKEEN (Loughrea),33,1467.25,1304.25,163,127.75,126.25,209.5,143.5,136.5,166.5,557.25,,,,,,
2020,GALWAY,CLONKEEN (Mountbellow),56,1330,1263,67,111,113.75,204.75,146.25,116,148.5,489.75,,,,,,
2020,GALWAY,CLONTUSKERT,36,1790.5,1516.25,274.25,121.75,149,335.25,293.75,251.25,312.75,326.75,,,,,,
2020,GALWAY,CLOONBUR,90,644.25,643.75,0.5,57.5,63.5,101.75,71.25,36.75,41.5,272,,,,,,
2020,GALWAY,COLMANSTOWN,12,396.25,291.75,104.5,33,34.75,64.25,32.75,32.25,56.5,142.75,,,,,,
2020,GALWAY,CONG,118,1564.75,1561.5,3.25,118.25,132,330.25,294.25,135,100.75,454.25,,,,,,
2020,GALWAY,COOLOO,81,4771.75,3162,1609.75,318.75,324.5,678.75,673.25,603.75,578,1594.75,,,,,,
2020,GALWAY,COOS,29,1551.75,1499.75,52,169.25,130.25,287.75,231.5,125.25,103,504.75,,,,,,
2020,GALWAY,CRAUGHWELL,66,3703.5,3082.25,621.25,349.5,356,600.25,428,325,308.75,1336,,,,,,
2020,GALWAY,CREGGS,46,1888.5,1597.75,290.75,158.25,152.5,282.75,208,153.75,156,777.25,,,,,,
2020,GALWAY,CRUMPAUN,79,373.25,373.25,0,46.5,40.5,34.5,22.5,14,27.75,187.5,,,,,,
2020,GALWAY,CUMMER,50,1998.25,1910,88.25,142.75,156.5,344,324,257.75,231,542.25,,,,,,
2020,GALWAY,CUR,53,129.5,129.5,0,13.25,12.5,19,9.25,6.75,10.75,58,,,,,,
2020,GALWAY,CURRAGHMORE,36,1291.25,1125.75,165.5,76,96.5,231.75,235.25,212.25,146.5,293,,,,,,
2020,GALWAY,CUSHKILLARY,42,52.25,52.25,0,5.75,5,6.25,3.5,2.25,3.5,26,,,,,,
2020,GALWAY,DEERPARK,77,2285,2175,110,183.25,208.5,426.25,346,292,256,573,,,,,,
2020,GALWAY,DERREW,36,2327.25,1641.25,686,171.5,162.75,313.75,317.25,312.5,304.5,745,,,,,,
2020,GALWAY,DERRYCUNLAGH,15,59.25,59.25,0,4.75,3.75,4,2.75,4.25,8.5,31.25,,,,,,
2020,GALWAY,DERRYGLASSAUN,91,4037,3031,1006,300.75,339.75,691.75,558.25,509.25,503.5,1133.75,,,,,,
2020,GALWAY,DERRYLAUR,24,622.75,612,10.75,67.75,67,90.5,33.75,25.5,65.25,273,,,,,,
2020,GALWAY,DERRYLEA,20,151.25,151.25,0,14,13.25,16.25,10.5,10.25,12.25,74.75,,,,,,
2020,GALWAY,DONAGHPATRICK,65,2281,1580.5,700.5,172.75,165.5,349.5,322,295.25,313.75,662.25,,,,,,
2020,GALWAY,DOONBALLY,78,2571.75,2168.25,403.5,159.5,181.75,412.75,470,395.75,366,586,,,,,,
2020,GALWAY,DOONLOUGHAN,19,186.5,186.5,0,18.75,18.5,19.25,10,12,17.5,90.5,,,,,,
2020,GALWAY,DOORUS,36,1947.25,1457,490.25,187,185.25,288.5,192.75,175.75,220.75,697.25,,,,,,
2020,GALWAY,DRUMACOO,61,2103.75,1963.75,140,204,211,350.5,216,153.25,172.25,796.75,,,,,,
2020,GALWAY,DRUMKEARY,73,2785.25,2394.25,391,199.75,214.5,435,476,395.75,321,743.25,,,,,,
2020,GALWAY,DRUMMIN,53,3489,1887,1602,317.25,294.5,489.75,359.5,368,389.75,1270.25,,,,,,
2020,GALWAY,DUNMORE NORTH,78,2344.75,2046.75,298,213.25,218.5,394.5,304.5,216.5,244.5,753,,,,,,
2020,GALWAY,DUNMORE SOUTH,51,2165.25,1547.75,617.5,151.5,165.25,303.75,263,251.75,337.75,692.25,,,,,,
2020,GALWAY,ERRISLANNAN,23,234,232.75,1.25,25.25,24.5,21.75,12.5,10.5,22.75,116.75,,,,,,
2020,GALWAY,EYRECOURT,35,2571.25,1280,1291.25,182,168,329.5,350.75,359.25,407,774.75,,,,,,
2020,GALWAY,FOXHALL,87,3120.75,2275.75,845,199,236.25,472,405,452,526.25,830.25,,,,,,
2020,GALWAY,FURBOGH,46,627.25,618.5,8.75,62,60.5,87.75,52.75,35.25,47.25,281.75,,,,,,
2020,GALWAY,GALWAY,41,1319.75,1216.25,103.5,75,81.75,169.75,172.25,205,218.75,397.25,,,,,,
2020,GALWAY,GLENNAMADDY,70,1885.75,1731.75,154,111.25,145.5,288.5,302.25,280.75,273.25,484.25,,,,,,
2020,GALWAY,GORT,29,1237.5,1160.75,76.75,77,101.25,214.75,187.5,137,116.25,403.75,,,,,,
2020,GALWAY,GORUMNA,115,575,575,0,62.75,55,59.75,25.25,19.5,49,303.75,,,,,,
2020,GALWAY,GRAIG ABBEY,26,1520.25,1414,106.25,133.75,140.75,272,192.25,137.5,160.25,483.75,,,,,,
2020,GALWAY,GRANGE,98,3064.75,2815.25,249.5,261.25,273.5,484.5,418.5,318.5,257.5,1051,,,,,,
2020,GALWAY,GREETHILL,44,2139.25,1397.5,741.75,155.25,145,282.5,297,284.75,281,693.75,,,,,,
2020,GALWAY,HEADFORD,65,2482.5,1879,603.5,163.5,186.5,390.75,327.5,395.75,417.75,600.75,,,,,,
2020,GALWAY,HILLSBROOK,73,2953.75,2807.5,146.25,226.75,243.5,541.5,444,350.5,300,847.5,,,,,,
2020,GALWAY,ILLION,30,110.75,110.75,0,10,10.5,18,6.5,3.75,8.25,53.75,,,,,,
2020,GALWAY,INISHBOFIN,34,95.75,95.75,0,10.25,11.25,15.5,5.75,2.5,8.25,42.25,,,,,,
2020,GALWAY,INISHEER and INISHMEAN,103,657,655,2,70.25,66.5,105.25,48.75,34.5,46.25,285.5,,,,,,
2020,GALWAY,INISHMORE,116,825,825,0,84.75,84,123.75,54.25,41.25,72.75,364.25,,,,,,
2020,GALWAY,ISLAND,54,1653,1501.75,151.25,120.75,149.75,337,287.75,182,137,438.75,,,,,,
2020,GALWAY,KELLYSGROVE,34,2191.25,1941,250.25,152,147.75,310.25,355.75,323.25,314,588.25,,,,,,
2020,GALWAY,KILBEACANTY,29,1387.5,976.5,411,121.75,116.25,192.25,129.25,101.75,132.25,594,,,,,,
2020,GALWAY,KILBENNAN,40,1134,1033,101,74.75,83,169.25,173.75,182,129,322.25,,,,,,
2020,GALWAY,KILCHREEST,47,1801.5,1731.25,70.25,123,139.25,289.25,277.25,202,202.5,568.25,,,,,,
2020,GALWAY,KILCONICKNY,46,2126.25,1004.75,1121.5,158,130,242.5,267,206,328.75,794,,,,,,
2020,GALWAY,KILCONIERIN,40,1897.5,974.5,923,160,128.75,256,245.25,198.5,206.25,702.75,,,,,,
2020,GALWAY,KILCONNELL,84,2625.75,2232.75,393,209.5,220,425.25,363.75,308.75,288.25,810.25,,,,,,
2020,GALWAY,KILCOONA,61,2364.5,2095.75,268.75,134.75,157.25,378.75,438,468,381.75,406,,,,,,
2020,GALWAY,KILCROAN,61,2041.5,1644,397.5,142.5,146.25,289.25,311.5,241.5,204,706.5,,,,,,
2020,GALWAY,KILCUMMIN NORTH,41,516.75,516.75,0,36.75,36.75,100.75,60.75,48.5,42.5,190.75,,,,,,
2020,GALWAY,KILCUMMIN SOUTH,111,938,933.5,4.5,103.25,101.75,116,51.25,40,72.25,453.5,,,,,,
2020,GALWAY,KILLAAN,62,2201,2149.75,51.25,158.25,193,406.25,325.5,242,288.5,587.5,,,,,,
2020,GALWAY,KILLALLAGHTAN,68,2750.75,2498.75,252,183.75,193,374.5,401.5,381.5,401.25,815.25,,,,,,
2020,GALWAY,KILLANNIN,49,455.5,451,4.5,48.75,47.75,48.75,34.75,30.75,33.25,211.5,,,,,,
2020,GALWAY,KILLEANY,45,1715.25,1543.25,172,116,121.25,291.25,273.75,252.75,247.25,413,,,,,,
2020,GALWAY,KILLEELY,77,4116.25,3533,583.25,348,352.25,718.75,567.75,401,397.25,1331.25,,,,,,
2020,GALWAY,KILLEEN,64,3746.25,1961,1785.25,271.5,241,492,393,405,583.25,1360.5,,,,,,
2020,GALWAY,KILLEENAVARRA,45,2373.75,1662.25,711.5,205.5,180.5,299,231.5,189.75,289,978.5,,,,,,
2020,GALWAY,KILLERERIN,65,2792.5,2552,240.5,219,238.75,476.5,379.25,325.5,319,834.5,,,,,,
2020,GALWAY,KILLERORAN,92,3380.75,2542,838.75,282,281.5,495.75,411.25,337.75,367,1205.5,,,,,,
2020,GALWAY,KILLIAN,57,2179.25,1800.25,379,174.5,192.75,420.5,326,237.75,227,600.75,,,,,,
2020,GALWAY,KILLIMOR (ATHENRY),43,1608.75,1582,26.75,125.5,123.5,271.5,239.75,180.5,191.5,476.5,,,,,,
2020,GALWAY,KILLIMOR (PORTUMNA),62,5139.75,2779,2360.75,388.25,364.5,764.75,661.75,645.5,629.5,1685.5,,,,,,
2020,GALWAY,KILLINNY,68,3658.75,3546.75,112,347,359.5,528.75,371.25,327.25,305,1420,,,,,,
2020,GALWAY,KILLOGILLEEN,67,3545,2859,686,266.5,308,591.25,524.75,478,395.75,980.75,,,,,,
2020,GALWAY,KILLORAN,35,1529.75,1492,37.75,135.75,146.5,270,212.5,131.5,132.5,501,,,,,,
2020,GALWAY,KILLOWER,82,3061.5,3040,21.5,258.25,273.5,502,423.25,341.25,311,952.25,,,,,,
2020,GALWAY,KILLURE,65,2200.75,1966.75,234,157.75,171.75,335,302.25,320,351.25,562.75,,,,,,
2020,GALWAY,KILLURSA,102,4203.5,3018,1185.5,348.25,346.75,640.75,517,455.25,509.5,1386,,,,,,
2020,GALWAY,KILMACSHANE,29,1898.25,1456.25,442,123.25,140,318.5,269,272.75,326.75,448,,,,,,
2020,GALWAY,KILMALINOGE,31,3616.75,2042.5,1574.25,223,235.25,594.5,550.25,557.75,446.75,1009.25,,,,,,
2020,GALWAY,KILMEEN,81,4056.5,2540.25,1516.25,293.25,291.25,602,577.5,484.5,535.5,1272.5,,,,,,
2020,GALWAY,KILMOYLAN,68,2417,2294.75,122.25,132,148.5,368.75,464.75,430,402,471,,,,,,
2020,GALWAY,KILQUAIN,44,5309.25,3013.5,2295.75,438.75,412.5,791.25,702.5,591,671.5,1701.75,,,,,,
2020,GALWAY,KILREEKILL,54,2051.5,1928.75,122.75,138,152,332.5,367.5,293,218,550.5,,,,,,
2020,GALWAY,KILSHANVY,56,1829.25,1467.75,361.5,112,104,255,365.5,344.5,276,372.25,,,,,,
2020,GALWAY,KILTARTAN,89,4136.5,3413.25,723.25,328.5,346.25,666.25,596,433.5,381,1385,,,,,,
2020,GALWAY,KILTESKILL,39,1709,1629.5,79.5,145.5,157,258.5,220.75,192.5,202.25,532.5,,,,,,
2020,GALWAY,KILTHOMAS,24,1089,900.25,188.75,96.25,96.75,171.25,102.25,104.5,124.5,393.5,,,,,,
2020,GALWAY,KILTORMER,67,3825.25,3328,497.25,313.5,317.75,654,576.25,445.75,394,1124,,,,,,
2020,GALWAY,KILTULLAGH,88,4139.25,2897,1242.25,325.25,305.75,595,531,458,521.5,1402.75,,,,,,
2020,GALWAY,KINVARRA,68,2939.25,2916,23.25,286.25,289.5,446.5,330.25,273,271.25,1042.5,,,,,,
2020,GALWAY,KNOCKBOY,110,791.5,790.75,0.75,82.25,80.75,69.5,45,48.75,74.75,390.5,,,,,,
2020,GALWAY,KYLEMORE,22,1024.75,1008,16.75,57.75,64.25,133.75,154.5,171.25,172,271.25,,,,,,
2020,GALWAY,LACKABEG,55,2609.75,1915,694.75,179,195.75,387.5,309.5,304.5,431,802.5,,,,,,
2020,GALWAY,LACKALEA,30,1227,1021.5,205.5,103.25,102.5,191.75,157.75,125.25,134,412.5,,,,,,
2020,GALWAY,LAURENCE TOWN,50,2909.5,2406,503.5,171,202,384.5,468.75,472.25,450.25,760.75,,,,,,
2020,GALWAY,LEITRIM,48,1549,1449.25,99.75,144.5,155.75,293.25,217,137.25,143.75,457.5,,,,,,
2020,GALWAY,LETTERBRICKAUN,33,16.5,16.5,0,2.25,2,0.25,0,0.5,3.25,8.25,,,,,,
2020,GALWAY,LETTERFORE,46,426.5,426.5,0,39.75,36.5,51.75,35.25,30.75,54.5,178,,,,,,
2020,GALWAY,LETTERMORE ISLAND,80,422.5,422.5,0,41.25,41.75,51,24.5,16.5,40,207.5,,,,,,
2020,GALWAY,LEVALLY,59,2327,2021.75,305.25,165.5,183.75,378.25,362.75,294.75,291.75,650.25,,,,,,
2020,GALWAY,LISCANANAUN,66,2244,1505,739,185.75,187.5,328.25,272,279.5,370.75,620.25,,,,,,
2020,GALWAY,LISHEENAVALLA,47,2363.25,1857.5,505.75,181,204,361.25,315.5,305,218.75,777.75,,,,,,
2020,GALWAY,LISMANNY,50,2506.5,1955.5,551,185.25,181,411,488.25,321.75,262.5,656.75,,,,,,
2020,GALWAY,LOUGHATORICK,9,135.75,122,13.75,11,8,17.75,12.25,12,21,53.75,,,,,,
2020,GALWAY,LOUGHREA,73,2163.75,1954,209.75,144.25,169,319.75,372.5,263.5,292.25,602.5,,,,,,
2020,GALWAY,MARBLEHILL,67,2065,1977.5,87.5,170.5,166.5,301.75,282,238.25,200,706,,,,,,
2020,GALWAY,MEELICK,36,3261.5,1426,1835.5,293.25,293.5,567.5,471,384.5,378.75,873,,,,,,
2020,GALWAY,MILLTOWN,75,2485.25,2027.5,457.75,143.25,142.25,381.5,414.75,421.25,348,634.25,,,,,,
2020,GALWAY,MOAT,30,2222.25,1284,938.25,171.25,180,389.25,301.25,243.5,314.25,622.75,,,,,,
2020,GALWAY,MONIVEA,44,2120.75,1671.25,449.5,147.25,153.25,352.5,332.75,272,243,620,,,,,,
2020,GALWAY,MOUNTAIN,29,778,720.25,57.75,69.5,74.75,137.25,101,82.75,70.5,242.25,,,,,,
2020,GALWAY,MOUNTBELLEW,87,3351,2502.75,848.25,282,294.75,559.25,462.25,326.5,333.25,1093,,,,,,
2020,GALWAY,MOUNTHAZEL,63,3118.75,2817.5,301.25,246,272,583.75,546.5,451,324.5,695,,,,,,
2020,GALWAY,MOYCULLEN,42,617.75,593,24.75,51,56.25,91,91.5,44.5,42,241.5,,,,,,
2020,GALWAY,MOYNE,72,2612.75,2174.5,438.25,213.5,235.25,506,381.75,285,246.5,744.75,,,,,,
2020,GALWAY,MOYODE,19,763.75,680.25,83.5,52.5,62.25,107,87,110,150.25,194.75,,,,,,
2020,GALWAY,MOYRUS,80,438.25,437.25,1,43.5,40.75,44,19.75,24,39.5,226.75,,,,,,
2020,GALWAY,OATFIELD,56,2561.5,2074.75,486.75,239,258,483.25,398,257.25,224.5,701.5,,,,,,
2020,GALWAY,ORANMORE,39,1958.5,1160.5,798,130,97,211.75,246,253,298.5,722.25,,,,,,
2020,GALWAY,OUGHTERARD,117,1468.5,1461,7.5,135.25,138.25,228,137,95.25,151.75,583,,,,,,
2020,GALWAY,OWENGOWLA,48,396,396,0,36,33,36,27.75,26.5,48.5,188.25,,,,,,
2020,GALWAY,PALLAS,56,2966.25,2128.25,838,258.75,272.5,609.5,497.75,351,285.75,691,,,,,,
2020,GALWAY,PORTUMNA,89,6119,4077.25,2041.75,456,492.75,1103.75,1045.75,860.75,616,1544,,,,,,
2020,GALWAY,RAFORD,38,1442.75,1368.75,74,145,185.75,286,191.75,152.75,105.25,376.25,,,,,,
2020,GALWAY,RAHASANE,38,2587.25,1987.5,599.75,214,200.75,367.5,284,259,354.5,907.5,,,,,,
2020,GALWAY,RAHEEN,85,2649.5,2173.25,476.25,185.25,213.5,457.75,403.25,350.5,368.75,670.5,,,,,,
2020,GALWAY,RINVYLE,108,646,645,1,68.5,70.25,98.25,50.75,40.5,50.5,267.25,,,,,,
2020,GALWAY,ROSS,32,54.5,54.5,0,2.5,2,9.75,11.75,8,8.5,12,,,,,,
2020,GALWAY,ROUNDSTONE,52,331.25,331.25,0,32.75,32.25,39,20.75,15.25,24.75,166.5,,,,,,
2020,GALWAY,RYEHILL,51,2100.25,1874.5,225.75,144.25,191.5,371.75,340,278.25,194,580.5,,,,,,
2020,GALWAY,SCREGG,42,2837.25,1932.25,905,196,186.5,382.75,390.5,386.25,389,906.25,,,,,,
2020,GALWAY,SELERNA,70,564,561,3,59.25,58.25,59.25,34,33.25,48.75,271.25,,,,,,
2020,GALWAY,SHANKILL,52,1795.5,1630.75,164.75,123.5,156.75,365.25,335.75,259,209.5,345.75,,,,,,
2020,GALWAY,SILLERNA,56,543,541.75,1.25,59.5,58.75,62.25,37,23.75,44.5,257.25,,,,,,
2020,GALWAY,SKANNIVE,70,572.75,572.75,0,63.5,53.25,34.75,28.25,26,49.75,317.25,,,,,,
2020,GALWAY,SKEHANAGH,64,2428,2258.25,169.75,176,188.5,364,314.25,328.75,345.75,710.75,,,,,,
2020,GALWAY,SLIEVEANEENA,75,933.75,928.25,5.5,91.75,85.25,127.25,101.25,71.25,78,379,,,,,,
2020,GALWAY,SPIDDLE,56,581.5,578.25,3.25,58,54.75,85.25,45.75,36.75,53.75,247.25,,,,,,
2020,GALWAY,STRADBALLY,31,2586.25,1313.75,1272.5,203.75,165.5,324.75,312.5,287.75,340.25,951.75,,,,,,
2020,GALWAY,TAGHBOY,31,998,992.25,5.75,80.5,87.75,184.75,139.75,95.75,79,330.5,,,,,,
2020,GALWAY,TEMPLETOGHER,76,3893.75,3676,217.75,322.25,351.25,682.5,499.5,389.5,390.25,1258.5,,,,,,
2020,GALWAY,TIAQUIN,38,1475.25,1278.25,197,117.75,126.5,246.5,233,182.5,158.25,410.75,,,,,,
2020,GALWAY,TIRANASCRAGH,30,2876.25,1501.75,1374.5,188.5,212,462.5,426.25,324.75,354.25,908,,,,,,
2020,GALWAY,TOBERADOSH,56,1808,1724.5,83.5,146.5,145.5,243.75,255.75,236.5,205.5,574.5,,,,,,
2020,GALWAY,TOBERROE,62,2370.75,1944.25,426.5,185.25,239.25,494.5,369.75,242.25,224.25,615.5,,,,,,
2020,GALWAY,TUAM,62,3029,1362,1667,234.25,186.5,351.75,268.25,279.75,453.75,1254.75,,,,,,
2020,GALWAY,TULLOKYNE,57,1443.5,1380.5,63,135.25,135.75,212.75,145.25,118.25,142,554.25,,,,,,
2020,GALWAY,TURLOUGH,89,720.5,720.5,0,72.5,70.25,66,50.75,42,74.5,344.5,,,,,,
2020,GALWAY,TYNAGH,49,2518.75,1559,959.75,207.75,236.75,431.75,347.25,281.75,269.75,743.75,,,,,,
2020,GALWAY,WOODFORD,29,536,517.25,18.75,58.25,62.25,66.25,44.5,23.5,33.75,247.5,,,,,,
2020,GALWAY,WORMHOLE,123,2011.75,2000.25,11.5,183.5,190.25,327,228,143.25,178.25,761.5,,,,,,
2020,KERRY,ABBEYDORNEY,42,4370.25,1047,3323.25,363.75,266.5,484.25,299.75,248,752.25,1955.75,,,,,,
2020,KERRY,AGHADOE,28,1677.75,980.75,696.75,210.75,206,353,231,117.5,114.5,445,,,,,,
2020,KERRY,AGLISH,29,1222,535,687,102.25,77.25,142.75,114.25,102,147,536.5,,,,,,
2020,KERRY,ARABELA,57,3035.75,1350.5,1685.25,267.5,218.25,374.25,341.75,224.25,279.25,1330.5,,,,,,
2020,KERRY,ARDAGH,43,3136.5,857.5,2279,273.5,281.25,486.5,366,268.5,345.75,1115,,,,,,
2020,KERRY,ARDEA,47,664,630.75,33.25,57.25,70,93.75,70.5,55,48.75,268.75,,,,,,
2020,KERRY,ARDFERT,18,1392.5,500.5,892,139.5,166.25,246.25,217,173,153.5,297,,,,,,
2020,KERRY,ASTEE,59,4060.25,1312.75,2747.5,353.75,279.5,492.5,391,341.75,438.25,1763.5,,,,,,
2020,KERRY,BAHAGHS,52,1113,1107.25,5.75,106.5,106,181.75,108.5,72.5,113.25,424.5,,,,,,
2020,KERRY,BALLINCLOHER,24,1343.75,380,963.75,101.25,89.5,132.25,194.75,179,165.75,481.25,,,,,,
2020,KERRY,BALLINSKELLIGS,67,1250.75,1235.5,15.25,123.75,126.5,179.5,95.5,74.5,110,541,,,,,,
2020,KERRY,BALLINVOHER,57,1704.25,707.5,996.75,148,127.75,203,165.25,138.75,183.75,737.75,,,,,,
2020,KERRY,BALLYBRACK,15,190.5,190.5,0,21.25,20.25,29.25,10.5,10.5,16.5,82.25,,,,,,
2020,KERRY,BALLYCONRY,22,1707,522.5,1184.5,116.25,137.25,250.5,218.25,180.5,200,604.25,,,,,,
2020,KERRY,BALLYDUFF (DINGLE),22,363,242.75,120.25,57,49.25,68,34.75,19.5,25,109.5,,,,,,
2020,KERRY,BALLYDUFF (LISTOWEL),26,2203.25,620.75,1582.5,189.5,149.25,273,217.75,220.75,289.25,863.75,,,,,,
2020,KERRY,BALLYEGAN (LISTOWEL),18,1954.5,977,977.5,178.25,144.5,247.25,242,170.75,231.25,740.5,,,,,,
2020,KERRY,BALLYEGAN (TRALEE),32,1718.75,1185.5,533.25,129,135,245.75,257,178.75,159,614.25,,,,,,
2020,KERRY,BALLYHAR,18,1373.75,583,790.75,107.75,97.25,171.25,120.5,103,191.25,582.75,,,,,,
2020,KERRY,BALLYHEIGE,60,4178,1593.25,2584.75,311.25,271,533,522,432.75,516.25,1591.75,,,,,,
2020,KERRY,BALLYHORGAN,26,4933.5,1421.75,3511.75,390.5,327.5,588.25,507.25,464.25,840.75,1815,,,,,,
2020,KERRY,BALLYNACOURTY,45,1021.25,537.25,484,89.75,79.5,131,126,89.5,125.75,379.75,,,,,,
2020,KERRY,BALLYNAHAGLISH,39,2706,1253.5,1452.5,192.75,179.5,370,416.5,376.5,383.25,787.5,,,,,,
2020,KERRY,BALLYNORRIG,46,4407.75,1196.5,3211.25,360,262.75,453.5,430.75,340.5,556.75,2003.5,,,,,,
2020,KERRY,BALLYSEEDY,45,1889.75,982.25,907.5,174,162.25,320,230,145.75,218,639.75,,,,,,
2020,KERRY,BANAWN,67,863.25,738.25,125,78.25,80.25,98.75,73.25,56.5,94,382.25,,,,,,
2020,KERRY,BANNA,44,3560.25,1635.25,1925,240.75,235,551.25,626.25,559.25,401.25,946.5,,,,,,
2020,KERRY,BAURTREGAUM,39,536.5,435,101.5,44.75,47.5,85.75,80.75,53,53,171.75,,,,,,
2020,KERRY,BEAL,25,1137.5,521.75,615.75,96.5,88.5,173.75,126,89,107,456.75,,,,,,
2020,KERRY,BLENNERVILLE,18,382,227.5,154.5,18.5,29.5,51.5,52,99.5,91,40,,,,,,
2020,KERRY,BOOLTEENS,62,1383.5,1000.75,382.75,127.5,122.5,192,108.75,85.5,135.75,611.5,,,,,,
2020,KERRY,BRANDON,25,103,103,0,10.25,12.75,16,5,4.25,12.5,42.25,,,,,,
2020,KERRY,BREWSTERFIELD,44,1167.25,853,314.25,111.5,94,150.75,96.5,84.75,120,509.75,,,,,,
2020,KERRY,BROSNA,64,3286,1496,1790,290.25,247.75,432.25,351.75,327.75,450.25,1186,,,,,,
2020,KERRY,CAHER,92,1042.5,998.5,44,107.25,107.75,142.5,76.25,53,71.5,484.25,,,,,,
2020,KERRY,CAHERDANIEL,41,252,249,3,28,26.25,33.25,27.5,14.5,22.75,99.75,,,,,,
2020,KERRY,CANUIG,46,1107.25,1104.75,2.5,92.25,96.75,175,129.75,118.5,107.25,387.75,,,,,,
2020,KERRY,CAPPAGH,58,1548.25,1244,304.25,143,136.25,183.75,140.5,147.75,126.75,670.25,,,,,,
2020,KERRY,CARAGH,74,1489.5,1087,402.5,144.25,127.75,190.25,116.75,90,149.75,670.75,,,,,,
2020,KERRY,CARKER,57,3225.75,1311.5,1914.25,304.25,241.75,408.75,268.25,211,336.75,1455,,,,,,
2020,KERRY,CARRIG,21,1761.25,718.75,1042.5,130,113.5,214,195.75,186.25,246.5,675.25,,,,,,
2020,KERRY,CASTLECOVE,86,1040.5,971,69.5,102,93,93.25,46,48,97.5,560.75,,,,,,
2020,KERRY,CASTLEGREGORY,45,1318.5,999.5,319,129,125,210.25,124.25,111,146.75,472.25,,,,,,
2020,KERRY,CASTLEISLAND,69,5095.25,2265.5,2829.75,369.5,292.5,514.25,431.25,446.25,704.75,2336.75,,,,,,
